url,category,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/joe-biden,history,Joe Biden,46th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",12872,
https://kids.nationalgeographic.com/history/article/jimmy-carter-facts-and-photos,history,Jimmy Carter,Learn about the life and achievements of the 39th president of the United States.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",9023,Politics
https://kids.nationalgeographic.com/history/article/lewis-and-clark,history,America Heads West,"How Lewis and Clark—along with a Native American guide, Sacagawea—explored the newly expanded United States",Unknown,,https://i.natgeofe.com/k/02847de6-dc61-47a4-b2cc-929ca972da3f/lewis-and-clark-textimage_2.jpg?w=374&h=259,4815,"History and Civilization, Exploration, Explorers, Modern History, Travel and Adventure, Wilderness, Land Exploration, Writing, Adventure, Adventure Travel, Travel"
https://kids.nationalgeographic.com/history/article/first-thanksgiving,history,The First Thanksgiving,Native Americans and early settlers gave thanks together with this historic feast.,Unknown,,https://i.natgeofe.com/k/9911c0cc-8e62-4b70-9d53-e01f4f795ea7/first-thanksgiving-corn.jpg?w=374&h=210,4441,"Holidays, Native Americans"
https://kids.nationalgeographic.com/history/article/salem-witch-trials,history,The Salem Witch Trials,Find out what started the witch hunt of 1692.,Unknown,,https://i.natgeofe.com/k/a69a2a81-7c05-4eb8-826a-0c466fbd0ff2/salem-witch-trials-textimage_6.png?w=374&h=238,2684,"Historic Sites, History and Civilization, Burial Grounds"
https://kids.nationalgeographic.com/history/article/gettysburg,history,The Battle of Gettysburg,Learn about the Civil War’s bloodiest fight.,Unknown,,https://i.natgeofe.com/k/7beffd67-9522-4c39-a251-40319ae6a729/gettysburg-textimage_6.jpg?w=374&h=208,4189,"Historic Sites, Death, Monuments, Violence, War, History and Civilization, Battlefields, American Civil War"
https://kids.nationalgeographic.com/history/article/celebrating-juneteenth,history,Celebrating Juneteenth,The federal holiday celebrates the freedom of enslaved people at the end of the Civil War. Here’s how it got its start.,Laura Goertzel,,https://i.natgeofe.com/k/2ce3cd19-9c25-45bd-ae21-a88dd3d7aefc/Parade_Juneteenth_KIDS_0621.jpg?w=374&h=250,4034,"Modern History, American Civil War, Slavery, Holidays"
https://kids.nationalgeographic.com/history/article/james-madison,history,James Madison,Fourth president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5582,American Revolution
https://kids.nationalgeographic.com/geography/countries/article/philippines,unknown,Philippines,"The Philippines is an archipelago, or string of over 7,100 islands, in southeastern Asia between the South China Sea and the Pacific Ocean.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3705,
https://kids.nationalgeographic.com/history/article/pearl-harbor/,history,Attack on Pearl Harbor,Learn about this historic event that caused the United States to enter World War II.,Unknown,,https://i.natgeofe.com/k/684d6d27-12f5-4860-82ff-340dae8c3f52/pearl-harbor-textimage_6.jpg?w=374&h=210,3818,"Monuments, World War II"
https://kids.nationalgeographic.com/pages/article/meet-a-wildfire-photographer,pages,Meet a Wildfire Photographer,Get the scoop on how a wildlife photographer braves raging blazes to capture amazing shots.,Rose Davidson,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1972,
https://kids.nationalgeographic.com/geography/countries/article/nepal,unknown,Nepal,Nepal lies between China and India in South Asia. The country is slightly larger than the state of Arkansas.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4458,
https://kids.nationalgeographic.com/animals/article/comeback-critter-panda,animals,​Comeback critter: Giant panda,Kind humans help these gentle giants bounce back in the wild.,Allyson Shaw,,https://i.natgeofe.com/k/238e96b0-078f-42d7-ad06-2b18ff674dfe/ngkAPR20_PANDA_Minden_00561225.jpg?w=374&h=249,2861,"Wildlife Conservation, Environment"
https://kids.nationalgeographic.com/animals/article/comeback-critter-golden-lion-tamarin,animals,Comeback critter: Golden lion tamarin,Scientists help these primates reclaim their forest home.,Allyson Shaw,,https://i.natgeofe.com/k/48934023-33bd-46a9-86ef-e6724b05f3a1/comback-critter-golden-lion-tamarin.jpg?w=374&h=249,3034,"Environment, Wildlife Conservation"
https://kids.nationalgeographic.com/geography/countries/article/nigeria,unknown,Nigeria,"Nigeria is often called the ""Giant of Africa."" This name comes from the vastness of its land, the diversity of its peoples and languages, its huge population (the largest in Africa), and its oil and other natural resources.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3917,
https://kids.nationalgeographic.com/geography/countries/article/portugal,unknown,Portugal,Portugal is the westernmost point of Europe and lies on the west coast of the Iberian Peninsula.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2414,
https://kids.nationalgeographic.com/history/article/franklin-roosevelt,history,Franklin Roosevelt,32nd president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4745,
https://kids.nationalgeographic.com/history/article/donald-trump,history,Donald Trump,45th and 47th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",11534,
https://kids.nationalgeographic.com/science/article/volcano,science,Volcano,Everything you need to know about volcanoes.,Ruth A. Musgrave,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1887,Volcanic Eruptions
https://kids.nationalgeographic.com/pages/article/lunch-bag-1,pages,Make a Lunch Bag,Help save the Earth with this upcycled carryall.,Unknown,,https://i.natgeofe.com/k/1110ab1a-11b8-48a2-9013-2de6a7fc0c40/BTS-lunchbag_girl.jpg?w=374&h=665,1397,Environmental Concerns
https://kids.nationalgeographic.com/nature/article/bat-myths-busted,nature,Bat myths busted!,How much do you know about the world's only flying mammal?,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2735,Biology
https://kids.nationalgeographic.com/science/article/green-invaders,science,Green Invaders,What is an invasive plant?,Unknown,,,2554,"Invasive Species, Birds"
https://kids.nationalgeographic.com/space/article/light-pollution,space,Light Pollution,Learn about the effects of excess light coming from cities at night.,Unknown,,https://i.natgeofe.com/k/9635d6a6-3485-4f75-a18c-f04d6f08b043/light-pollution-city-lights.jpg?w=374&h=210,2669,Stars
https://kids.nationalgeographic.com/nature/article/lion-aid-stand,nature,Lion Aid Stand,Learn how you can help save animals,Unknown,,,1123,
https://kids.nationalgeographic.com/homework-help/article/how-to-research-like-a-pro,homework-help,How to research like a pro,,Unknown,,https://i.natgeofe.com/k/dadce27f-1e4b-4a24-8cb9-ef772f4e9b54/homework-help-research.jpg?w=374&h=249,1204,
https://kids.nationalgeographic.com/magazine/article/fake-news,magazine,Spotting fake news,Can you believe everything you read? Not always. Sometimes it’s hard to tell the difference between real-life headlines and made-up ones—especially on the Internet. And some people try to trick you on purpose. Follow these tips for sniffing out fake news.,Kay Boatner,,https://i.natgeofe.com/k/201358cc-0d8a-470a-9eee-8b0f5bfaa8a9/tricky-pics-twister.jpg?w=374&h=210,965,Arts
https://kids.nationalgeographic.com/science/article/geology-101,science,Geology 101,Dig into rocks!,Unknown,,,1370,
https://kids.nationalgeographic.com/pages/article/bob-barker,pages,Behind the scenes: Pet photo shoot,Check out dog model Bob Barker's favorite costumes and a video of his photo shoot.,Unknown,,https://i.natgeofe.com/k/1e754cfc-b506-4fa8-8ae8-4a22aaca3a4f/HH-BB-Pumpkin-cropped.jpg?w=374&h=518,111,"Fall, Holidays, Emotions"
https://kids.nationalgeographic.com/wacky-weekend/article/pumpkin-party,wacky-weekend,Wacky Weekend: Pumpkin Party,Halloween's not just about candy. Some zoos hand out pumpkins to challenge their animals' minds and encourage natural behavior. Take a peek at the photo gallery below of animals going wild!,Unknown,,https://i.natgeofe.com/k/a4eea2b4-a9c5-4944-9526-1243b1ea0b8c/ww-pumpkins-lions.jpg?w=374&h=210,44,"Zoos, Emotions"
https://kids.nationalgeographic.com/history/article/george-w-bush,history,George W. Bush,Learn about the life of the 43rd president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",8973,Modern History
https://kids.nationalgeographic.com/nature/article/chincoteague-pony-swim,nature,Swimming Ponies!,Read about the famous Chincoteague Pony Swim. The annual event is an effort to control the area's feral pony population.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1916,
https://kids.nationalgeographic.com/geography/countries/article/thailand,unknown,Thailand,Thailand is in the heart of Southeast Asia.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3570,
https://kids.nationalgeographic.com/weird-but-true/article/morefood,weird-but-true,Weird But True!: More Food,,Unknown,,https://i.natgeofe.com/k/9b3f22fe-5051-486f-a2c4-2d356974a06c/WBT1600x900181.png?w=374&h=210,561,
https://kids.nationalgeographic.com/chew-on-this/article/recipe-oatmeal-breakfast-cookies,chew-on-this,Recipe: Oatmeal breakfast cookies,These healthy yet tasty tidbits aren’t just for morning munchies.,Unknown,,https://i.natgeofe.com/k/fad91480-b200-4ed8-9f5b-cb848d87f94d/oatmeal-cookies.jpg?w=374&h=210,730,"Children, Health"
https://kids.nationalgeographic.com/books/article/snow-day-snacks,books,Snow day snacks,Make some tasty treats when the weather gets cold.,Lori Epstein,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2586,Cooking
https://kids.nationalgeographic.com/chew-on-this/article/recipe-mac-n-cheese-less,chew-on-this,Recipe: Mac 'n' cheese-less,"This tasty dish takes some planning, but it's worth it!",Unknown,,https://i.natgeofe.com/k/b548e1fa-9974-4167-9d2f-0f0f9366c645/Mac-N-Cheese_Warming-Recipes_FAMILY_0123.jpg?w=374&h=249,1002,
https://kids.nationalgeographic.com/books/article/hummus,books,Cooking up culture,"Celebrate the world by cooking up an international feast! These yummy recipes will introduce you to tasty traditions from around the globe. Sample some creamy hummus from countries such as Greece and Turkey, or try a traditional stew popular in West African countries like Senegal and Nigeria.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2503,"Cooking, Books"
https://kids.nationalgeographic.com/books/article/plan-a-picnic,books,Plan a picnic,,Michael Piazza,,https://i.natgeofe.com/k/3a9a767e-aff7-4cf1-8f85-7bf9e71f62fd/picnic-table.jpg?w=374&h=210,2612,Cooking
https://kids.nationalgeographic.com/nature/article/coloring-book-animals-a-to-i,nature,Coloring Book: Animals (A to I),Click on an animal below to get the printable version.,Unknown,,https://i.natgeofe.com/k/a6ab33de-baae-4f8c-ad5f-3b752b7ef6b0/Coloring-Book-Tile-1.png?w=374&h=210,307,
https://kids.nationalgeographic.com/nature/article/coloring-book-animals-j-to-z,nature,Coloring Book: Animals (J to Z),Click on an animal below to get the printable version.,Unknown,,https://i.natgeofe.com/k/6fc2546e-7564-4fff-bd81-d81f7af370fa/Coloring-Book-Tile-2.png?w=374&h=210,322,
https://kids.nationalgeographic.com/nature/article/wild-hamsters,nature,Hamsters: From the Wild to Your Bedroom,,Unknown,,https://i.natgeofe.com/k/f8d9c848-d28c-43fe-9b7a-fbb3affbc413/hamsters-black-bellied-square.jpg?w=374&h=374,1672,Pets
https://kids.nationalgeographic.com/zeus-the-mighty/article/episodes,zeus-the-mighty,Greeking Out podcast episodes,"Hear some of the greatest Greek myths ever told, many of which are found in the book series Zeus the Mighty. Learn how to subscribe.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",128,Sound
https://kids.nationalgeographic.com/geography/countries/article/sweden,unknown,Sweden,Sweden is in the geographical region known as Scandinavia in northern Europe.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4914,
https://kids.nationalgeographic.com/science/article/your-amazing-brain,science,Your Amazing Brain,Get facts and photos about the body's control center.,Unknown,,https://i.natgeofe.com/k/715d847d-ea41-48a3-b3e4-fbaf067a7e7e/brain.jpg?w=374&h=210,3398,
https://kids.nationalgeographic.com/weird-but-true/article/money,weird-but-true,Weird But True!: Money,,Unknown,,https://i.natgeofe.com/k/17cfbe45-1706-4b81-bdad-c52fbf90f138/WBT1600x90067.png?w=374&h=210,561,"Travel and Adventure, Shopping, People and Culture, Money"
https://kids.nationalgeographic.com/geography/countries/article/nicaragua,unknown,Nicaragua,Nicaragua is the largest country in Central America and is slightly bigger in area than New York State.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3574,
https://kids.nationalgeographic.com/geography/countries/article/panama,unknown,Panama,"This Central American country is bordered by Costa Rica and Colombia, and is situated between the Caribbean Sea and the North Pacific Ocean.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4203,
https://kids.nationalgeographic.com/science/article/meat-eating-plants,science,Meat-Eating Plants,"Watch out, bugs!",Unknown,,,2390,
https://kids.nationalgeographic.com/geography/countries/article/norway,unknown,Norway,Norway is a narrow country in northern Europe. It shares the Scandinavian Peninsula with Sweden and Finland.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4064,
https://kids.nationalgeographic.com/science/article/earthquake,science,Earthquakes,Learn the science behind how earthquakes happen—and how you can stay safe if one hits.,Sylvia Mphofe,,https://i.natgeofe.com/k/ca5df826-5376-4bd3-98e8-6652fb23ff16/earthquake-freeway.jpg?w=374&h=210,5178,"Safety, Geology"
https://kids.nationalgeographic.com/celebrations/article/st-patricks-day,celebrations,St. Patrick's Day,"Check out surprising fact about this holiday (Why DO we wear green, anyway?)",Rose Davidson,,https://i.natgeofe.com/k/21fa63c9-4b61-4ae2-8ea6-b889aa529708/st-patricks-day-textimage_6.jpg?w=374&h=210,3062,People and Culture
https://kids.nationalgeographic.com/geography/countries/article/syria,unknown,Syria,This Middle Eastern country is home to some of the oldest cities in the world.,Aaron Sidder,,https://i.natgeofe.com/k/51057134-22d3-4f29-85ab-9643d23cb829/Damascus_Syria_KIDS_0821.jpg?w=374&h=234,6727,"Geography Education, War, Islam, Islamic World"
https://kids.nationalgeographic.com/geography/countries/article/south-korea,unknown,South Korea,"Korea is a 750-mile-long (1,200-kilometer-long) peninsula located in the easternmost part of the Asian continent.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4336,
https://kids.nationalgeographic.com/geography/countries/article/singapore,unknown,Singapore,"Tiny Singapore has gained global importance, transforming itself from a large fishing village to a bustling port with a high-tech focus.",Esther Kim,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4655,
https://kids.nationalgeographic.com/books/article/almanac-2025,books,ALMANAC 2025 CHALLENGEME-OLOGY: The study of me,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",652,
https://kids.nationalgeographic.com/explorer-academy/article/cartoon,explorer-academy,Brain Freeze,12-year-old Cruz and his friends navigate the mysteries and challenges of the Explorer Academy as they compete for the coveted North Star Award.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",30,Exploration
https://kids.nationalgeographic.com/explorer-academy/article/the-truth-behind,explorer-academy,The Truth Behind,Meet the real National Geographic explorers who helped inspire the science in the book series Explorer Academy. Watch them in action and find out how they’re changing the world through science and adventure in “Explorer Academy: The Truth Behind.”,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",905,"Explorers, Science and Technology"
https://kids.nationalgeographic.com/explorer-academy/article/trailers,explorer-academy,Book Trailers,Watch to learn more about the first two books in the Explorer Academy series.,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",225,
https://kids.nationalgeographic.com/explorer-academy/article/crack-the-code/,explorer-academy,Crack the Code,"In the book Explorer Academy: The Nebula Secret, 12-year-old Cruz Coronado breaks secret codes in order to fight dangerous villains and solve mysteries. Play now to test your cipher-breaking skills! Bonus: Some of the messages will give you clues about the book!",Unknown,,,0,
https://kids.nationalgeographic.com/explorer-academy/article/scavenger-hunt/,explorer-academy,Scavenger Hunt,Cruz's Aunt Marisol sends him postcards from around the world with secret messages written in code. You can check them out too! Start the postcard scavenger hunt by following the instructions on the first postcard below. See if you can solve Marisol's codes and unlock a secret about Explorer Academy.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",573,
https://kids.nationalgeographic.com/explorer-academy/article/code-downloads/,explorer-academy,Code Downloads,"In Explorer Academy, 12-year-old Cruz Coronado breaks secret codes in order to fight dangerous villains and solve mysteries. Test your own skills by cracking the codes on this page and look for more cool puzzles in Nat Geo Kids magazine.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",99,"Mysteries, Explorers"
https://kids.nationalgeographic.com/explorer-academy/article/places,explorer-academy,Cool Places,"Check out Weird But True facts about the places where Cruz, Sailor, Emmett, Lani, and other Explorer Academy characters come from.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",0,
https://kids.nationalgeographic.com/explorer-academy/article/meet-the-explorers,explorer-academy,Dare to Explore,"In the book Explorer Academy: The Nebula Secret, 12-year-old Cruz and his friends attend an elite school where they study to become world-class explorers. Keep reading to meet real-life Nat Geo explorers who inspired some of the action in the book.",C.M. Tomlin,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",6213,"Snakes, Conservationists, Nanotechnology, Books"
https://kids.nationalgeographic.com/explorer-academy/article/undercover-tech,explorer-academy,Undercover Tech,Check out the real-life technology that inspired the supercool stuff in the book.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",6206,Heart
https://kids.nationalgeographic.com/explorer-academy/article/trudi-trueit,explorer-academy,Meet the Author,"Trudi Trueit is the author of the Explorer Academy series. She's written more than a hundred books for young readers, both fiction and nonfiction. Read more about her below, plus the first of four interviews with the writer. (Click here for part two, part three, and part four of our chat.)",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4052,Books
https://kids.nationalgeographic.com/explorer-academy/article/illustrators-codemaster,explorer-academy,Meet the Illustrators and Codemaster,"Written by Trudi Trueit, Explorer Academy is packed with fun illustrations and mysterious codes. Meet those creators here.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1673,Books
https://kids.nationalgeographic.com/explorer-academy/article/calendar,explorer-academy,Calendar of Events,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",200,Snakes
https://kids.nationalgeographic.com/explorer-academy/article/get-guides,explorer-academy,Get Guides,"The Explorer Academy guides have inquiry-based prompts, discussion ideas, and activities. Many of the ideas in the book were inspired by the research and work of actual Nat Geo Explorers.",Unknown,,,286,Educators
https://kids.nationalgeographic.com/explorer-academy/article/invisible-ink,explorer-academy,Make invisible ink,Use invisible ink to write your own secret messages!,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",536,
https://kids.nationalgeographic.com/books/article/explorer-academy-secret-messages,books,Solve mysterious messages,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",518,
https://kids.nationalgeographic.com/explorer-academy/article/characters-listicle,explorer-academy,10 Signs You're An Explorer Academy Student,"The kids who attend Explorer Academy—an exclusive school for explorers—have been involved in some, um, unique circumstances. If at least one of the descriptions below applies to you, you might be enrolled at this supercool school. (Lucky you!)",Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2421,
https://kids.nationalgeographic.com/explorer-academy/article/erika-bergman,explorer-academy,Erika Bergman: Underwater Explorer,Check out this adventurous ocean engineer.,Lisa Bosley,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1479,"Engineers, Reefs, Submersibles, Oceans"
https://kids.nationalgeographic.com/explorer-academy/article/beth-shapiro,explorer-academy,Beth Shapiro: Evolutionary Biologist,Discover how this pioneering scientist time travels—sort of.,Avery Naughton,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1102,"Prehistoric Animals, Exploration, Land Exploration, History and Civilization, Ancient History, Archaeology, Fossils"
https://kids.nationalgeographic.com/explorer-academy/article/sarah-parcak,explorer-academy,Sarah Parcak: Space Archaeologist,Find out how a daring anthropologist is using satellite images to uncover hidden locations.,Avery Naughton,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",847,"Air Exploration, Land Exploration, History and Civilization, Archaeology, Artifacts, Historic Sites, Travel and Adventure, Science and Technology"
https://kids.nationalgeographic.com/books/smart-squad/article/meet-the-characters,unknown,Meet the characters,Meet the S.M.A.R.T. Squad.,Unknown,,https://i.natgeofe.com/k/8e41be19-41a4-4932-a51f-07274f7c8e62/smart-squad-group.jpg?w=374&h=210,3022,
https://kids.nationalgeographic.com/books/smart-squad/article/meet-the-creators,unknown,Meet the creators,Learn about the people behind the book.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",950,
https://kids.nationalgeographic.com/science/article/lightning-,science,Lightning,Get enlightened about lightning.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1021,
https://kids.nationalgeographic.com/science/article/green-tips,science,Green Tips,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3226,
https://kids.nationalgeographic.com/pages/article/how-to-speak-cat,pages,How to Speak Cat,"We know cats are beautiful, secretive, and independent—but even the most loyal cat owners are often baffled by their own pet's behavior. How to Speak Cat can help you understand what Fluffy is trying to communicate with her body language and behavior.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",38,
https://kids.nationalgeographic.com/nature/article/how-to-speak-dog,nature,How to Speak Dog,"How to Speak Dog will help you understand what your dog is trying to tell you when it growls, barks, or jumps around. Learn the hidden language of your pup!",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",35,Books
https://kids.nationalgeographic.com/animals/article/zoo-animal-field-trips,animals,Zoo Animal Field Trips,See animals from zoos and aquariums go on wild adventures.,Unknown,,https://i.natgeofe.com/k/4cb15b09-3f07-4b09-8613-32fe186cc552/sloth-dolphin.jpg?w=374&h=274,442,Animals
https://kids.nationalgeographic.com/pages/article/holi,pages,Holi: Festival of Colors,It's OK to get a little messy while celebrating this holiday in India.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1369,Holidays
https://kids.nationalgeographic.com/celebrations/article/songkran,celebrations,Songkran,Get the scoop on this splashy spring festival in Thailand.,Rose Davidson,,https://i.natgeofe.com/k/d82e50c9-39f4-4276-9163-d6f626a2c3f3/songkran-textimage_309126046.jpg?w=374&h=210,2143,"Spring, Water"
https://kids.nationalgeographic.com/geography/countries/article/new-zealand,unknown,New Zealand,"New Zealand is a remote, mountainous group of islands located off the southeast coast of Australia.",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4525,
https://kids.nationalgeographic.com/celebrations/article/hanukkah,celebrations,Hanukkah,"Lasting eight days, the joyous Jewish holiday celebrates a miracle from more than 2,000 years ago.",Laura Goertzel,,https://i.natgeofe.com/k/16cca253-4615-48c4-bb2c-d873bb2ddce6/Hanukkah_Sufganiyot_KIDS_1122.jpg?w=374&h=274,3048,"Holidays, Winter"
https://kids.nationalgeographic.com/celebrations/article/christmas,celebrations,Christmas,Learn about the winter holiday celebrated on December 25.,Unknown,,https://i.natgeofe.com/k/dfc7bec2-0657-4887-81a7-6d024a8c3f70/WH-XmasTree.jpg?w=374&h=210,1438,Winter
https://kids.nationalgeographic.com/celebrations/article/kwanzaa,celebrations,Celebrating Kwanzaa,Learn about this holiday that celebrates Black heritage in the United States as well as African culture.,Sylvia Mphofe,,https://i.natgeofe.com/k/4c656162-51bf-46b2-9b86-e14b05601911/OG_Unity-Candles_Kwanzaa_KIDS_1222.jpg?w=374&h=249,4486,"Winter, African Americans"
https://kids.nationalgeographic.com/celebrations/article/three-kings-day,celebrations,Three Kings Day,,Unknown,,https://i.natgeofe.com/k/cf563061-bfef-49a7-a794-712806c9e901/WH-3KingsCake.jpg?w=374&h=237,530,"Religion, Winter"
https://kids.nationalgeographic.com/celebrations/article/which-chinese-new-year-animal-are-you-like,celebrations,Which Lunar New Year animal are you like?,Learn about the animals that inspired the Chinese zodiac signs.,Elizabeth Hilfrank,,https://i.natgeofe.com/k/19fac5f4-4f96-408b-909a-4110e935bd90/chinese_new_year.jpg?w=374&h=249,8902,"Festivals, Animals"
https://kids.nationalgeographic.com/geography/countries/article/ukraine,unknown,Ukraine,"Located in eastern Europe, Ukraine is the second-largest country on the European continent after Russia.",Kay Boatner,,https://i.natgeofe.com/k/29ce0d21-6863-4fe5-a0ed-082ad307161c/Kyiv_Ukraine_0322.jpg?w=374&h=238,442,Geography Education
https://kids.nationalgeographic.com/geography/countries/article/morocco,unknown,Morocco,Morocco is located in the northwest corner of Africa and is bordered by the North Atlantic Ocean and the Mediterranean Sea.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3483,
