url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/rediscovering-the-lost-endurance,"Rediscovering the lost ""Endurance""",How explorers found this missing ship 100 years after it sank,SIMON WORRALL,,https://i.natgeofe.com/k/0b83adbb-a9a5-4d51-9df3-e06a1b87a9e8/Ships-Wheel_Endurance_KIDS_1122.jpg?w=374&h=210,3919,"Exploration, Sailing, Polar Expeditions"
https://kids.nationalgeographic.com/history/article/moon-landing,The Moon Landing,The historic event captivated the world—and helped people look to the future.,Unknown,,https://i.natgeofe.com/k/1ef0d42f-adf7-49e7-a2de-7d381fd18f95/moon-landing-textimage.png?w=374&h=210,4260,"History and Civilization, Exploration, Apollo Missions, Explorers, Modern History, Space, Astronauts, Moon, Space Exploration, Space Weather, Spacecraft, Universe, Travel and Adventure"
https://kids.nationalgeographic.com/history/article/thomas-jefferson,Thomas Jefferson,Third president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4137,American Revolution
https://kids.nationalgeographic.com/history/article/richard-nixon,Richard Nixon,37th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",6164,
https://kids.nationalgeographic.com/history/article/statue-of-liberty,Statue of Liberty,,Peter Winkler,,https://i.natgeofe.com/k/5b396b5e-59e7-43a6-9448-708125549aa1/new-york-statue-of-liberty.jpg?w=374&h=210,2805,"Monuments, Authors"
https://kids.nationalgeographic.com/history/article/sojourner-truth,Sojourner Truth,How this former enslaved person spoke out against injustice,C.M. Tomlin,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1019,"History and Civilization, Slavery"
https://kids.nationalgeographic.com/history/article/abraham-lincoln,Abraham Lincoln,16th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5248,American Civil War
https://kids.nationalgeographic.com/history/article/susan-b-anthony,Susan B. Anthony,The woman who helped fight for women’s right to vote,Johnna Rizzo,,https://i.natgeofe.com/k/e4a01636-ee81-4111-94c6-2c19875f0533/anthony-stanton.jpg?w=374&h=210,2568,"History and Civilization, Civil Rights"
https://kids.nationalgeographic.com/history/article/equality-in-schools-title-ix-and-the-fight-for-womens-rights,Equality in schools: Title IX and the fight for women’s rights,A civil rights law called Title IX makes sure girls have the same opportunities as boys in schools. Here’s how the 1972 act was passed.,Laura Goertzel,,https://i.natgeofe.com/k/63e4562f-bf30-4870-8b7b-5e2fdb793153/OG_Girls-Lacrosse_TitleIX_KIDS_0622.jpg?w=374&h=250,5709,"Law and Legislation, Civil Rights"
https://kids.nationalgeographic.com/history/article/three-branches-of-government,Three branches of government,"There are three sections, or branches, of the U.S. government. Find out what they are and how they work together through the system known as checks and balances.",Unknown,,https://i.natgeofe.com/k/de6404e0-95db-44d9-addf-e0e2e4594911/DC-monuments.jpg?w=374&h=210,1984,
https://kids.nationalgeographic.com/history/article/thurgood-marshall,Thurgood Marshall,How the first black Supreme Court justice changed children’s lives,C.M. Tomlin,,https://i.natgeofe.com/k/707f7bd9-ab53-497c-a0dd-d6c856cd0e3d/thurgood-marshall-supreme-court.jpg?w=374&h=210,1681,"African Americans, History and Civilization, Law and Legislation"
https://kids.nationalgeographic.com/history/article/us-government-glossary,Glossary of terms about the U.S. government,Get definitions of unfamiliar words about the presidency and branches of government.,Unknown,,https://i.natgeofe.com/k/2e6d6a06-3b28-4533-ba04-d80481bb4ed4/glossary.jpg?w=374&h=250,1328,"Books, Children, U.S. Presidents"
https://kids.nationalgeographic.com/history/article/barack-obama,Barack Obama,44th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",7894,African Americans
https://kids.nationalgeographic.com/history/article/black-history-month,Black History Month,"Every February, people in the United States celebrate the achievements and history of African Americans as part of Black History Month.",Kay Boatner,,https://i.natgeofe.com/k/4bdbd888-c730-48c7-b3df-38ca1019fcd9/black-history-month-1.jpg?w=374&h=210,2582,"Modern History, People and Culture, Activism, Protest, Arts, Discrimination, Racism, Ethnicity, African Americans, Human Rights, Civil Rights, Slavery, Peace"
https://kids.nationalgeographic.com/history/article/march-on-washington,1963 March On Washington,A historic demonstration gained freedoms for Black Americans,Elizabeth Hilfrank,,https://i.natgeofe.com/k/7865b68a-4a2b-4527-b775-76a56dd83862/washington-marching.jpg?w=374&h=243,6935,"Protest, Discrimination, Human Rights, Modern History, Race"
https://kids.nationalgeographic.com/history/article/presidential-pets,Pets in Chief,You won't believe some of the animals that presidents and their families have kept as furry friends.,Rose Davidson,,https://i.natgeofe.com/k/e2874018-0775-49f5-890d-784aa4ec22bc/bo-sunny-white-house.jpg?w=374&h=210,3129,"Pets, U.S. Presidents"
https://kids.nationalgeographic.com/history/article/shirley-chisholm,Shirley Chisholm,How the first black female in Congress never stopped speaking out,C.M. Tomlin,,https://i.natgeofe.com/k/863ecf21-b72b-4734-afcb-6632a8b7b25d/shirley-chisholm-speaker.jpg?w=374&h=210,1166,"Politics, History and Civilization"
https://kids.nationalgeographic.com/history/article/bessie-coleman,Bessie Coleman,How this pilot inspired people to fly to greater heights,Nicholas St. Fleur,,https://i.natgeofe.com/k/a0dec57f-b55c-44e2-b3be-3375d9b18799/coleman_plane.jpg?w=374&h=266,2766,"Private Spaceflight, History and Civilization"
https://kids.nationalgeographic.com/history/article/marie-curie,Marie Curie,How this female scientist used physics to save lives,Johnna Rizzo,,https://i.natgeofe.com/k/a83cc938-b85a-4e5e-8b16-ff129f46c5f9/curie-lab.jpg?w=374&h=210,2387,"History and Civilization, Science and Technology"
https://kids.nationalgeographic.com/history/article/amelia-earhart,Amelia Earhart,How this pilot changed how high people thought women could fly,Johnna Rizzo,,https://i.natgeofe.com/k/939fae64-6889-49d4-a0e5-12811dda8c2b/earhart-cockpit.jpg?w=374&h=211,2266,"History and Civilization, Aviation"
https://kids.nationalgeographic.com/history/article/miep-gies,Miep Gies,The woman who risked her life to hide people from the Nazis,Johnna Rizzo,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2434,"History and Civilization, World War II"
https://kids.nationalgeographic.com/history/article/hatshepsut,Hatshepsut,The Egyptian who proved women could be powerful pharaohs,Johnna Rizzo,,https://i.natgeofe.com/k/e453c8f1-262f-4fb9-910e-aa422ffaf8d9/hatshepsut-statue.jpg?w=374&h=211,2035,"History and Civilization, Ancient Egypt"
https://kids.nationalgeographic.com/history/article/joan-of-arc,Joan of Arc,The teenage girl who helped lead a French army to victory,Johnna Rizzo,,https://i.natgeofe.com/k/8ce51acd-0377-46c2-89b4-962962015b52/joan-of-arc-horse.jpg?w=374&h=211,1681,History and Civilization
